indice,dfbeta_constante,"dfbeta_C(diagnostico, Treatment(reference='DGN3'))[T.DGN1]","dfbeta_C(diagnostico, Treatment(reference='DGN3'))[T.DGN2]","dfbeta_C(diagnostico, Treatment(reference='DGN3'))[T.DGN4]","dfbeta_C(diagnostico, Treatment(reference='DGN3'))[T.DGN5]","dfbeta_C(diagnostico, Treatment(reference='DGN3'))[T.DGN6]","dfbeta_C(diagnostico, Treatment(reference='DGN3'))[T.DGN8]","dfbeta_C(tamanho_tumor_tnm, Treatment(reference='OC11'))[T.OC12]","dfbeta_C(tamanho_tumor_tnm, Treatment(reference='OC11'))[T.OC13]","dfbeta_C(tamanho_tumor_tnm, Treatment(reference='OC11'))[T.OC14]",dfbeta_dispneia_antes_cirurgia,dfbeta_diabetes_mellitus_tipo_2,dfbeta_tabagismo,max_abs_dfbeta,dfbeta_maior_2_raiz_n
73,-0.018120161046615266,-3.578858706046287e-08,6.524497962590294e-05,-0.014453965489292795,0.002839492263320321,8.202412240623127e-08,0.005692682712843667,0.007931428443931719,0.0036006515489976545,0.0031603220223817004,0.0031010716852018063,0.004740700807525834,0.017131145422362378,0.018120161046615266,False
74,-0.010633603513354786,4.1262102632594515e-08,0.004073836123725326,0.005285916815020021,0.004978989736403544,2.730473356988941e-07,0.0019946261337406034,0.017429216195524722,0.009153257989897037,0.009507729066783191,0.0026907651400368887,0.004200508968125691,-0.0019806684093276817,0.017429216195524722,False
75,-0.0022137324515122594,-4.113503525419209e-07,-0.12546114727980523,-0.013206140162779925,-0.009837506224355969,-6.575322280968508e-07,-8.158693572533486e-05,0.008343656994108543,0.014010797140532672,0.3327694445888803,-0.0006448524972170468,-0.05718801876360905,0.021645973916289907,0.3327694445888803,True
76,-0.010633603513354786,4.1262102632594515e-08,0.004073836123725326,0.005285916815020021,0.004978989736403544,2.730473356988941e-07,0.0019946261337406034,0.017429216195524722,0.009153257989897037,0.009507729066783191,0.0026907651400368887,0.004200508968125691,-0.0019806684093276817,0.017429216195524722,False
77,0.004869166421937083,-1.5186444312849473e-06,-0.05879535473217102,-0.06021018812140783,-0.04047286449452642,-1.8690392721953416e-06,-0.012319407335030832,0.10026822343742127,0.009090769765480691,0.004652009700353794,-0.0579396018612715,-0.04937489548528527,0.020232569711197728,0.10026822343742127,True
78,-0.0006598344461822055,2.057957811320711e-07,0.007967524000207539,0.008159252054853856,0.005484591779167241,2.5327877221563187e-07,0.0016694375611358198,-0.013587629164497553,-0.0012319157970348377,-0.0006304069276494443,0.007851558520142026,0.006690931053631271,-0.002741772466450218,0.013587629164497553,False
79,-0.016631295781393957,5.230113683311745e-08,0.003188322267415278,0.0029343953534759722,0.004583567592525819,1.2484898677876306e-07,0.006462550074858702,-0.004465829151259728,-0.0006120565651607598,4.796070009234858e-05,0.00576366228897472,0.004290018655115756,0.01826830329302037,0.01826830329302037,False
80,-0.0006598344461822055,2.057957811320711e-07,0.007967524000207539,0.008159252054853856,0.005484591779167241,2.5327877221563187e-07,0.0016694375611358198,-0.013587629164497553,-0.0012319157970348377,-0.0006304069276494443,0.007851558520142026,0.006690931053631271,-0.002741772466450218,0.013587629164497553,False
81,0.0011895290667602505,2.2103538331221026e-07,0.06741541026625303,0.007096199711309003,0.005286094798995409,3.533189826613984e-07,4.384000037894762e-05,-0.00448338845590375,-0.007528574844606835,-0.17881064470899796,0.0003465056442067352,0.030729463510042798,-0.011631267877096693,0.17881064470899796,True
82,-0.0006598344461822055,2.057957811320711e-07,0.007967524000207539,0.008159252054853856,0.005484591779167241,2.5327877221563187e-07,0.0016694375611358198,-0.013587629164497553,-0.0012319157970348377,-0.0006304069276494443,0.007851558520142026,0.006690931053631271,-0.002741772466450218,0.013587629164497553,False
83,-0.03398646230484865,-5.268934751184626e-08,0.003202137326091088,0.0067324074948316125,0.009219064753166804,1.866142661631154e-07,0.010596405931706649,0.01564390738583851,0.005485791738940915,0.010437743294543556,0.005298852983696237,-0.023989975313096365,0.030768487031410434,0.03398646230484865,False
84,-0.0006598344461822055,2.057957811320711e-07,0.007967524000207539,0.008159252054853856,0.005484591779167241,2.5327877221563187e-07,0.0016694375611358198,-0.013587629164497553,-0.0012319157970348377,-0.0006304069276494443,0.007851558520142026,0.006690931053631271,-0.002741772466450218,0.013587629164497553,False
85,-0.0006598344461822055,2.057957811320711e-07,0.007967524000207539,0.008159252054853856,0.005484591779167241,2.5327877221563187e-07,0.0016694375611358198,-0.013587629164497553,-0.0012319157970348377,-0.0006304069276494443,0.007851558520142026,0.006690931053631271,-0.002741772466450218,0.013587629164497553,False
86,-0.03832494871969714,3.681534138467806e-08,0.009190038290771566,0.005228880688644192,0.01025954483887546,1.6066036380809381e-07,0.014609963545203684,-0.007612256717568983,0.0051553145525276315,-0.0026077031469890198,-0.03574381432857974,0.00766873020190886,0.04536318809836472,0.04536318809836472,False
87,0.02768070053946769,2.1714988932889898e-07,0.019938212470755258,0.011860722575444004,0.0053035291376072775,9.6174641474117e-08,-0.007848735624451582,-0.02015952567842674,0.015437466798396167,-0.008983388781098965,-0.12086952084484616,0.003831867113761756,-0.03065963466262705,0.12086952084484616,True
88,0.005430453646786196,-1.8862994037461796e-07,-0.007477249800147608,-0.002362858709010186,-0.23568249062271368,3.721991643447995e-07,-0.01072221451761056,0.08319088338331765,0.04610566971551176,0.031357924779991164,-0.0020938090142496885,0.01998786191086149,-0.04885936260025858,0.23568249062271368,True
89,0.02768070053946769,2.1714988932889898e-07,0.019938212470755258,0.011860722575444004,0.0053035291376072775,9.6174641474117e-08,-0.007848735624451582,-0.02015952567842674,0.015437466798396167,-0.008983388781098965,-0.12086952084484616,0.003831867113761756,-0.03065963466262705,0.12086952084484616,True
90,0.008470355737644557,1.0599367011490835e-07,0.000888170621804949,-0.06287423884091597,-0.0012588574462212873,5.344654455359292e-09,-0.0012649461521340802,-0.016957502221070606,-0.002570568856170044,-0.006257374041688371,0.005745163485601262,0.012944339091402112,-0.0047310546921930765,0.06287423884091597,False
91,-0.010633603513354786,4.1262102632594515e-08,0.004073836123725326,0.005285916815020021,0.004978989736403544,2.730473356988941e-07,0.0019946261337406034,0.017429216195524722,0.009153257989897037,0.009507729066783191,0.0026907651400368887,0.004200508968125691,-0.0019806684093276817,0.017429216195524722,False
92,0.004869166421937083,-1.5186444312849473e-06,-0.05879535473217102,-0.06021018812140783,-0.04047286449452642,-1.8690392721953416e-06,-0.012319407335030832,0.10026822343742127,0.009090769765480691,0.004652009700353794,-0.0579396018612715,-0.04937489548528527,0.020232569711197728,0.10026822343742127,True
93,-0.010633603513354786,4.1262102632594515e-08,0.004073836123725326,0.005285916815020021,0.004978989736403544,2.730473356988941e-07,0.0019946261337406034,0.017429216195524722,0.009153257989897037,0.009507729066783191,0.0026907651400368887,0.004200508968125691,-0.0019806684093276817,0.017429216195524722,False
94,-0.0006598344461822055,2.057957811320711e-07,0.007967524000207539,0.008159252054853856,0.005484591779167241,2.5327877221563187e-07,0.0016694375611358198,-0.013587629164497553,-0.0012319157970348377,-0.0006304069276494443,0.007851558520142026,0.006690931053631271,-0.002741772466450218,0.013587629164497553,False
95,-0.010633603513354786,4.1262102632594515e-08,0.004073836123725326,0.005285916815020021,0.004978989736403544,2.730473356988941e-07,0.0019946261337406034,0.017429216195524722,0.009153257989897037,0.009507729066783191,0.0026907651400368887,0.004200508968125691,-0.0019806684093276817,0.017429216195524722,False
96,-0.04521178686279148,-5.657570201854207e-07,-0.004740743139320012,0.3356006257213261,0.006719339342059539,-2.852789015897566e-08,0.00675183871782672,0.09051319683505477,0.013720794597182787,0.033399667057224414,-0.030665666832444944,-0.06909234018108845,0.02525270992208932,0.3356006257213261,True
97,-6.882546496852911e-12,-2.839741764465032e-16,-6.544948546265505e-12,-2.242151439708246e-12,-1.0785008686109125e-12,-2.3903878889545534e-05,-7.4753174163399e-12,9.44776800153656e-11,3.533502834391889e-11,3.427506448345629e-11,-1.56278832559478e-11,-5.584308356658373e-12,-3.346394719156582e-11,2.3903878889545534e-05,False
98,-0.00711717210837918,-1.2535982916692682e-07,0.01071297839984905,0.007569891539862327,0.007005369313533531,3.299854973644818e-07,-0.0037075336161187028,0.059521876146273724,0.03937722555772651,0.02069144691628881,-0.0994596831301363,0.0013755053676749102,-0.023298497899234848,0.0994596831301363,True
99,-0.0651818764406759,-5.113395607586358e-07,-0.04695004376293519,-0.02792935649541886,-0.012488628329841028,-2.2646983187271436e-07,0.018482021976253513,0.047471187009890406,-0.03635179145756714,0.021153877110633542,0.2846207653566838,-0.009023192472682663,0.07219660194098726,0.2846207653566838,True
100,-0.010633603513354786,4.1262102632594515e-08,0.004073836123725326,0.005285916815020021,0.004978989736403544,2.730473356988941e-07,0.0019946261337406034,0.017429216195524722,0.009153257989897037,0.009507729066783191,0.0026907651400368887,0.004200508968125691,-0.0019806684093276817,0.017429216195524722,False
101,0.02162557601235759,2.5603138203684597e-07,0.013493331255079049,0.025894319689571267,0.011841437878080773,1.0626246774320696e-07,-0.004647725924367532,-0.029834555085849618,-0.010780628497724883,0.005309152724792237,0.00696831689804708,-0.10655584285445147,-0.019960431500706453,0.10655584285445147,True
102,0.008470355737644557,1.0599367011490835e-07,0.000888170621804949,-0.06287423884091597,-0.0012588574462212873,5.344654455359292e-09,-0.0012649461521340802,-0.016957502221070606,-0.002570568856170044,-0.006257374041688371,0.005745163485601262,0.012944339091402112,-0.0047310546921930765,0.06287423884091597,False
103,-0.0146996334531705,2.7656251748605797e-09,0.0016958553651570609,0.001862288821935893,0.003505649593018895,1.1569182388299461e-07,0.004714666358724029,0.005517565160473445,0.0027617679680210644,0.003193936647521272,0.003059361934070283,0.002783931714133929,0.012590998139497761,0.0146996334531705,False
104,-0.0146996334531705,2.7656251748605797e-09,0.0016958553651570609,0.001862288821935893,0.003505649593018895,1.1569182388299461e-07,0.004714666358724029,0.005517565160473445,0.0027617679680210644,0.003193936647521272,0.003059361934070283,0.002783931714133929,0.012590998139497761,0.0146996334531705,False
105,-0.07761398450240542,-1.5149676664481682e-07,-0.00027670017931555015,0.00031362339067780094,-0.0846198128075954,3.596454143911552e-07,0.02432284827355287,0.03454765078320857,0.018191661727267515,0.014301631019537183,0.01468217196533546,0.018558361951501155,0.07289628638899341,0.0846198128075954,False
106,-0.0006598344461822055,2.057957811320711e-07,0.007967524000207539,0.008159252054853856,0.005484591779167241,2.5327877221563187e-07,0.0016694375611358198,-0.013587629164497553,-0.0012319157970348377,-0.0006304069276494443,0.007851558520142026,0.006690931053631271,-0.002741772466450218,0.013587629164497553,False
107,-0.0006598344461822055,2.057957811320711e-07,0.007967524000207539,0.008159252054853856,0.005484591779167241,2.5327877221563187e-07,0.0016694375611358198,-0.013587629164497553,-0.0012319157970348377,-0.0006304069276494443,0.007851558520142026,0.006690931053631271,-0.002741772466450218,0.013587629164497553,False
108,-0.0146996334531705,2.7656251748605797e-09,0.0016958553651570609,0.001862288821935893,0.003505649593018895,1.1569182388299461e-07,0.004714666358724029,0.005517565160473445,0.0027617679680210644,0.003193936647521272,0.003059361934070283,0.002783931714133929,0.012590998139497761,0.0146996334531705,False
109,0.02768070053946769,2.1714988932889898e-07,0.019938212470755258,0.011860722575444004,0.0053035291376072775,9.6174641474117e-08,-0.007848735624451582,-0.02015952567842674,0.015437466798396167,-0.008983388781098965,-0.12086952084484616,0.003831867113761756,-0.03065963466262705,0.12086952084484616,True
110,0.007540890199362081,1.479062110374935e-07,-0.06190816957199398,0.002637126020134973,0.0001313268847595438,8.834795363990924e-08,-0.0009733716769760736,-0.01654659047327156,0.00880623796106428,0.01567293038793303,0.011698289751028358,0.006976948448699862,-0.006472431067009037,0.06190816957199398,False
111,0.02162557601235759,2.5603138203684597e-07,0.013493331255079049,0.025894319689571267,0.011841437878080773,1.0626246774320696e-07,-0.004647725924367532,-0.029834555085849618,-0.010780628497724883,0.005309152724792237,0.00696831689804708,-0.10655584285445147,-0.019960431500706453,0.10655584285445147,True
112,-0.0006598344461822055,2.057957811320711e-07,0.007967524000207539,0.008159252054853856,0.005484591779167241,2.5327877221563187e-07,0.0016694375611358198,-0.013587629164497553,-0.0012319157970348377,-0.0006304069276494443,0.007851558520142026,0.006690931053631271,-0.002741772466450218,0.013587629164497553,False
113,-0.010633603513354786,4.1262102632594515e-08,0.004073836123725326,0.005285916815020021,0.004978989736403544,2.730473356988941e-07,0.0019946261337406034,0.017429216195524722,0.009153257989897037,0.009507729066783191,0.0026907651400368887,0.004200508968125691,-0.0019806684093276817,0.017429216195524722,False
114,-0.0006598344461822055,2.057957811320711e-07,0.007967524000207539,0.008159252054853856,0.005484591779167241,2.5327877221563187e-07,0.0016694375611358198,-0.013587629164497553,-0.0012319157970348377,-0.0006304069276494443,0.007851558520142026,0.006690931053631271,-0.002741772466450218,0.013587629164497553,False
115,-0.01126810443555839,1.1029458130625141e-06,0.025506463612171185,0.29353500047733927,-0.0005562481802642323,4.845272298610507e-07,0.022536585479302807,-0.1753545502241089,-0.058737816040303065,-0.08066046571678792,0.031176045697759367,0.2810704505033363,0.06058953093469568,0.29353500047733927,True
116,0.008470355737644557,1.0599367011490835e-07,0.000888170621804949,-0.06287423884091597,-0.0012588574462212873,5.344654455359292e-09,-0.0012649461521340802,-0.016957502221070606,-0.002570568856170044,-0.006257374041688371,0.005745163485601262,0.012944339091402112,-0.0047310546921930765,0.06287423884091597,False
117,0.02162557601235759,2.5603138203684597e-07,0.013493331255079049,0.025894319689571267,0.011841437878080773,1.0626246774320696e-07,-0.004647725924367532,-0.029834555085849618,-0.010780628497724883,0.005309152724792237,0.00696831689804708,-0.10655584285445147,-0.019960431500706453,0.10655584285445147,True
118,-0.007779037298447177,-6.698829876166359e-08,-0.0015239737739081085,-0.04575660140192347,0.000573566024509253,1.3073012591407506e-07,0.00019538271213948344,0.02474437851680934,0.01182131575240355,0.00907979640659881,0.0001848261174038984,0.00852479358264992,-0.0034358704870464836,0.04575660140192347,False
119,-0.0006598344461822055,2.057957811320711e-07,0.007967524000207539,0.008159252054853856,0.005484591779167241,2.5327877221563187e-07,0.0016694375611358198,-0.013587629164497553,-0.0012319157970348377,-0.0006304069276494443,0.007851558520142026,0.006690931053631271,-0.002741772466450218,0.013587629164497553,False
120,-0.021634165554983133,-3.531903416746936e-08,-0.014776566387394332,0.0006581772584697906,0.0036816947258392447,1.1510364653265745e-07,0.006750924735464393,0.009903533814559072,0.006969920959809612,0.009067995613810664,0.004835064988089131,0.003698539551714997,0.01972775648659179,0.021634165554983133,False
121,-0.0006598344461822055,2.057957811320711e-07,0.007967524000207539,0.008159252054853856,0.005484591779167241,2.5327877221563187e-07,0.0016694375611358198,-0.013587629164497553,-0.0012319157970348377,-0.0006304069276494443,0.007851558520142026,0.006690931053631271,-0.002741772466450218,0.013587629164497553,False
122,0.08908240563071355,-8.494284563894464e-07,-0.18548509394329687,-0.0199201017381502,-0.015380246956561192,-1.5818063706680365e-06,-0.03594945970423488,0.036580941602071225,-0.25994105336513157,0.0327465323781763,-0.2374967422804886,-0.03492283473579351,-0.0720246033668487,0.25994105336513157,True
123,-0.007779037298447177,-6.698829876166359e-08,-0.0015239737739081085,-0.04575660140192347,0.000573566024509253,1.3073012591407506e-07,0.00019538271213948344,0.02474437851680934,0.01182131575240355,0.00907979640659881,0.0001848261174038984,0.00852479358264992,-0.0034358704870464836,0.04575660140192347,False
124,-0.0006598344461822055,2.057957811320711e-07,0.007967524000207539,0.008159252054853856,0.005484591779167241,2.5327877221563187e-07,0.0016694375611358198,-0.013587629164497553,-0.0012319157970348377,-0.0006304069276494443,0.007851558520142026,0.006690931053631271,-0.002741772466450218,0.013587629164497553,False
125,-0.0006598344461822055,2.057957811320711e-07,0.007967524000207539,0.008159252054853856,0.005484591779167241,2.5327877221563187e-07,0.0016694375611358198,-0.013587629164497553,-0.0012319157970348377,-0.0006304069276494443,0.007851558520142026,0.006690931053631271,-0.002741772466450218,0.013587629164497553,False
126,-0.010633603513354786,4.1262102632594515e-08,0.004073836123725326,0.005285916815020021,0.004978989736403544,2.730473356988941e-07,0.0019946261337406034,0.017429216195524722,0.009153257989897037,0.009507729066783191,0.0026907651400368887,0.004200508968125691,-0.0019806684093276817,0.017429216195524722,False
127,0.035870942067441694,2.7551639082268234e-07,-0.02361789626122936,-0.06982125427663846,-0.04465818884800426,-1.2074341022292595e-06,0.005595693017709201,-0.1757584430331821,-0.06585711979887648,-0.11160089279384898,0.007796767483714646,0.31294417361012405,0.057941739618730725,0.31294417361012405,True
128,-0.10124290344862664,2.500764206915194e-07,-0.0022082524030528324,0.2882098545920012,0.025119252538200805,1.2197328923206598e-06,0.03238857473577437,0.03879367699915986,-0.030380294632439492,0.042936078629483704,0.28876875164640914,-0.025137560841450815,0.07238241218658328,0.28876875164640914,True
129,-0.010466601098675773,-5.7310125615403766e-08,-0.047299256921687904,0.0011102788353431652,0.0017920326942713883,2.0987257513722753e-07,0.0005625045284369481,0.030449727740181117,0.02208619274566044,0.026942898088268438,0.0039461853483307285,0.004185386448883651,-0.004737236801373792,0.047299256921687904,False
130,-0.010633603513354786,4.1262102632594515e-08,0.004073836123725326,0.005285916815020021,0.004978989736403544,2.730473356988941e-07,0.0019946261337406034,0.017429216195524722,0.009153257989897037,0.009507729066783191,0.0026907651400368887,0.004200508968125691,-0.0019806684093276817,0.017429216195524722,False
131,0.007540890199362081,1.479062110374935e-07,-0.06190816957199398,0.002637126020134973,0.0001313268847595438,8.834795363990924e-08,-0.0009733716769760736,-0.01654659047327156,0.00880623796106428,0.01567293038793303,0.011698289751028358,0.006976948448699862,-0.006472431067009037,0.06190816957199398,False
132,-0.056792275123826216,5.415320146747822e-07,0.11825141465381073,0.01269956609723152,0.009805294439963565,1.008441363471973e-06,0.022918685139009073,-0.023321270738530353,0.16571896228181718,-0.020876738375052103,0.15141014921082935,0.022264185889197482,0.04591749696400477,0.16571896228181718,True
133,-0.010633603513354786,4.1262102632594515e-08,0.004073836123725326,0.005285916815020021,0.004978989736403544,2.730473356988941e-07,0.0019946261337406034,0.017429216195524722,0.009153257989897037,0.009507729066783191,0.0026907651400368887,0.004200508968125691,-0.0019806684093276817,0.017429216195524722,False
134,-0.0006598344461822055,2.057957811320711e-07,0.007967524000207539,0.008159252054853856,0.005484591779167241,2.5327877221563187e-07,0.0016694375611358198,-0.013587629164497553,-0.0012319157970348377,-0.0006304069276494443,0.007851558520142026,0.006690931053631271,-0.002741772466450218,0.013587629164497553,False
135,-0.010633603513354786,4.1262102632594515e-08,0.004073836123725326,0.005285916815020021,0.004978989736403544,2.730473356988941e-07,0.0019946261337406034,0.017429216195524722,0.009153257989897037,0.009507729066783191,0.0026907651400368887,0.004200508968125691,-0.0019806684093276817,0.017429216195524722,False
136,0.012678127195274875,-7.895442921927216e-08,-0.09705374968302348,0.000331706654817021,0.0022906451995402337,-1.8039153288817883e-07,-0.004749212544886299,0.001722378039726741,-0.15893421572702143,0.02586583459560353,0.03962631033065168,-0.0026514409477383996,-0.010493643739761301,0.15893421572702143,True
137,-0.0022137324515122594,-4.113503525419209e-07,-0.12546114727980523,-0.013206140162779925,-0.009837506224355969,-6.575322280968508e-07,-8.158693572533486e-05,0.008343656994108543,0.014010797140532672,0.3327694445888803,-0.0006448524972170468,-0.05718801876360905,0.021645973916289907,0.3327694445888803,True
138,-0.0006598344461822055,2.057957811320711e-07,0.007967524000207539,0.008159252054853856,0.005484591779167241,2.5327877221563187e-07,0.0016694375611358198,-0.013587629164497553,-0.0012319157970348377,-0.0006304069276494443,0.007851558520142026,0.006690931053631271,-0.002741772466450218,0.013587629164497553,False
139,-0.016631295781393957,5.230113683311745e-08,0.003188322267415278,0.0029343953534759722,0.004583567592525819,1.2484898677876306e-07,0.006462550074858702,-0.004465829151259728,-0.0006120565651607598,4.796070009234858e-05,0.00576366228897472,0.004290018655115756,0.01826830329302037,0.01826830329302037,False
140,-0.010466601098675773,-5.7310125615403766e-08,-0.047299256921687904,0.0011102788353431652,0.0017920326942713883,2.0987257513722753e-07,0.0005625045284369481,0.030449727740181117,0.02208619274566044,0.026942898088268438,0.0039461853483307285,0.004185386448883651,-0.004737236801373792,0.047299256921687904,False
141,-0.0006598344461822055,2.057957811320711e-07,0.007967524000207539,0.008159252054853856,0.005484591779167241,2.5327877221563187e-07,0.0016694375611358198,-0.013587629164497553,-0.0012319157970348377,-0.0006304069276494443,0.007851558520142026,0.006690931053631271,-0.002741772466450218,0.013587629164497553,False
142,-0.0146996334531705,2.7656251748605797e-09,0.0016958553651570609,0.001862288821935893,0.003505649593018895,1.1569182388299461e-07,0.004714666358724029,0.005517565160473445,0.0027617679680210644,0.003193936647521272,0.003059361934070283,0.002783931714133929,0.012590998139497761,0.0146996334531705,False
143,-0.04521178686279148,-5.657570201854207e-07,-0.004740743139320012,0.3356006257213261,0.006719339342059539,-2.852789015897566e-08,0.00675183871782672,0.09051319683505477,0.013720794597182787,0.033399667057224414,-0.030665666832444944,-0.06909234018108845,0.02525270992208932,0.3356006257213261,True
144,-0.010466601098675773,-5.7310125615403766e-08,-0.047299256921687904,0.0011102788353431652,0.0017920326942713883,2.0987257513722753e-07,0.0005625045284369481,0.030449727740181117,0.02208619274566044,0.026942898088268438,0.0039461853483307285,0.004185386448883651,-0.004737236801373792,0.047299256921687904,False
145,-0.0006598344461822055,2.057957811320711e-07,0.007967524000207539,0.008159252054853856,0.005484591779167241,2.5327877221563187e-07,0.0016694375611358198,-0.013587629164497553,-0.0012319157970348377,-0.0006304069276494443,0.007851558520142026,0.006690931053631271,-0.002741772466450218,0.013587629164497553,False
146,-0.0146996334531705,2.7656251748605797e-09,0.0016958553651570609,0.001862288821935893,0.003505649593018895,1.1569182388299461e-07,0.004714666358724029,0.005517565160473445,0.0027617679680210644,0.003193936647521272,0.003059361934070283,0.002783931714133929,0.012590998139497761,0.0146996334531705,False
147,-0.0006598344461822055,2.057957811320711e-07,0.007967524000207539,0.008159252054853856,0.005484591779167241,2.5327877221563187e-07,0.0016694375611358198,-0.013587629164497553,-0.0012319157970348377,-0.0006304069276494443,0.007851558520142026,0.006690931053631271,-0.002741772466450218,0.013587629164497553,False
148,-0.0006598344461822055,2.057957811320711e-07,0.007967524000207539,0.008159252054853856,0.005484591779167241,2.5327877221563187e-07,0.0016694375611358198,-0.013587629164497553,-0.0012319157970348377,-0.0006304069276494443,0.007851558520142026,0.006690931053631271,-0.002741772466450218,0.013587629164497553,False
149,-0.010633603513354786,4.1262102632594515e-08,0.004073836123725326,0.005285916815020021,0.004978989736403544,2.730473356988941e-07,0.0019946261337406034,0.017429216195524722,0.009153257989897037,0.009507729066783191,0.0026907651400368887,0.004200508968125691,-0.0019806684093276817,0.017429216195524722,False
150,-0.016631295781393957,5.230113683311745e-08,0.003188322267415278,0.0029343953534759722,0.004583567592525819,1.2484898677876306e-07,0.006462550074858702,-0.004465829151259728,-0.0006120565651607598,4.796070009234858e-05,0.00576366228897472,0.004290018655115756,0.01826830329302037,0.01826830329302037,False
151,0.11491524535377086,-4.459113640904536e-07,-0.04402513946481117,-0.057123855234471686,-0.05380695513558877,-2.9507684328858944e-06,-0.021555529248384653,-0.18835408456946995,-0.0989174447189384,-0.10274814338285125,-0.02907856549930366,-0.045394067784890677,0.021404690887383403,0.18835408456946995,True
152,0.4116331141471444,-1.2944800039054804e-06,-0.07891261397137117,-0.07262779240818629,-0.11344565251049811,-3.0900765581568207e-06,-0.15995143418842991,0.11053156560649323,0.015148714403431256,-0.001187051964873177,-0.14265360246658237,-0.1061801655124332,-0.4521498909966611,0.4521498909966611,True
153,-0.0006598344461822055,2.057957811320711e-07,0.007967524000207539,0.008159252054853856,0.005484591779167241,2.5327877221563187e-07,0.0016694375611358198,-0.013587629164497553,-0.0012319157970348377,-0.0006304069276494443,0.007851558520142026,0.006690931053631271,-0.002741772466450218,0.013587629164497553,False
154,-0.0006598344461822055,2.057957811320711e-07,0.007967524000207539,0.008159252054853856,0.005484591779167241,2.5327877221563187e-07,0.0016694375611358198,-0.013587629164497553,-0.0012319157970348377,-0.0006304069276494443,0.007851558520142026,0.006690931053631271,-0.002741772466450218,0.013587629164497553,False
155,-0.03597528571267936,5.404190851539456e-08,0.006522095684909935,0.010234276240197914,0.011820507141801587,1.5156601564855367e-07,0.014123730374923392,-0.01103180535315839,-0.0045236836018135535,0.002631843127965883,0.011115860500783338,-0.03355079961835759,0.043943898149374154,0.043943898149374154,False
156,0.04561725047086014,-1.7622629434038436e-07,0.07279229036449804,0.01360131072306116,0.012441941775871452,-3.6598818382949194e-07,-0.018148848504516056,0.01626364116159638,-0.2393090173924989,-0.023422121051530374,-0.18842683314985906,-0.018016151528780448,-0.05075760130018034,0.2393090173924989,True
157,-0.0006598344461822055,2.057957811320711e-07,0.007967524000207539,0.008159252054853856,0.005484591779167241,2.5327877221563187e-07,0.0016694375611358198,-0.013587629164497553,-0.0012319157970348377,-0.0006304069276494443,0.007851558520142026,0.006690931053631271,-0.002741772466450218,0.013587629164497553,False
158,-0.0006598344461822055,2.057957811320711e-07,0.007967524000207539,0.008159252054853856,0.005484591779167241,2.5327877221563187e-07,0.0016694375611358198,-0.013587629164497553,-0.0012319157970348377,-0.0006304069276494443,0.007851558520142026,0.006690931053631271,-0.002741772466450218,0.013587629164497553,False
159,-0.010633603513354786,4.1262102632594515e-08,0.004073836123725326,0.005285916815020021,0.004978989736403544,2.730473356988941e-07,0.0019946261337406034,0.017429216195524722,0.009153257989897037,0.009507729066783191,0.0026907651400368887,0.004200508968125691,-0.0019806684093276817,0.017429216195524722,False
160,-0.016631295781393957,5.230113683311745e-08,0.003188322267415278,0.0029343953534759722,0.004583567592525819,1.2484898677876306e-07,0.006462550074858702,-0.004465829151259728,-0.0006120565651607598,4.796070009234858e-05,0.00576366228897472,0.004290018655115756,0.01826830329302037,0.01826830329302037,False
161,-0.010633603513354786,4.1262102632594515e-08,0.004073836123725326,0.005285916815020021,0.004978989736403544,2.730473356988941e-07,0.0019946261337406034,0.017429216195524722,0.009153257989897037,0.009507729066783191,0.0026907651400368887,0.004200508968125691,-0.0019806684093276817,0.017429216195524722,False
162,-0.0006598344461822055,2.057957811320711e-07,0.007967524000207539,0.008159252054853856,0.005484591779167241,2.5327877221563187e-07,0.0016694375611358198,-0.013587629164497553,-0.0012319157970348377,-0.0006304069276494443,0.007851558520142026,0.006690931053631271,-0.002741772466450218,0.013587629164497553,False
163,-0.023710849581758574,2.6369169971181045e-08,-0.020142153207579817,0.0013248423646634612,0.004511608985842765,9.737658847889135e-08,0.009140150738896034,-0.005670645416181129,0.002662968768176666,0.005742412222127796,0.009099763422354877,0.0057408567271258135,0.028475428736181845,0.028475428736181845,False
164,0.025012515346789194,-1.632095127854294e-07,-0.11209376613925354,-0.017546970038986837,-0.01559088037175505,-3.4770931193414814e-07,-0.009627129337074674,0.005841560519263335,0.019136272637525546,-0.1953587961107617,-0.0005516962853626732,0.03234401635323234,-0.02184679853911878,0.1953587961107617,True
165,0.02768070053946769,2.1714988932889898e-07,0.019938212470755258,0.011860722575444004,0.0053035291376072775,9.6174641474117e-08,-0.007848735624451582,-0.02015952567842674,0.015437466798396167,-0.008983388781098965,-0.12086952084484616,0.003831867113761756,-0.03065963466262705,0.12086952084484616,True
166,-0.010466601098675773,-5.7310125615403766e-08,-0.047299256921687904,0.0011102788353431652,0.0017920326942713883,2.0987257513722753e-07,0.0005625045284369481,0.030449727740181117,0.02208619274566044,0.026942898088268438,0.0039461853483307285,0.004185386448883651,-0.004737236801373792,0.047299256921687904,False
167,-0.010633603513354786,4.1262102632594515e-08,0.004073836123725326,0.005285916815020021,0.004978989736403544,2.730473356988941e-07,0.0019946261337406034,0.017429216195524722,0.009153257989897037,0.009507729066783191,0.0026907651400368887,0.004200508968125691,-0.0019806684093276817,0.017429216195524722,False
